time,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all,weather_main
2018-06-16 10:00:00+00:00,23.767999999999972,1016.8,54.0,1.6,0.0,0.0,23.0,clouds
2018-06-16 11:00:00+00:00,24.55000000000001,1016.8,51.8,2.6,0.0,0.0,23.0,clouds
2018-06-16 12:00:00+00:00,25.53000000000003,1016.6,48.8,2.6,0.0,0.0,23.0,clouds
2018-06-16 13:00:00+00:00,26.307999999999993,1016.2,46.4,3.0,0.0,0.0,23.0,clouds
2018-06-16 14:00:00+00:00,26.319999999999993,1016.0,50.2,3.8,0.0,0.0,20.0,clouds
2018-06-16 15:00:00+00:00,26.888000000000034,1015.8,49.8,3.8,0.0,0.0,24.0,clouds
2018-06-16 16:00:00+00:00,26.569999999999993,1015.6,49.4,4.2,0.0,0.0,20.0,clouds
2018-06-16 17:00:00+00:00,26.55000000000001,1015.6,45.6,3.8,0.0,0.0,16.0,clouds
2018-06-16 18:00:00+00:00,25.99200000000002,1015.8,49.6,4.0,0.0,0.0,16.0,clouds
2018-06-16 19:00:00+00:00,24.81000000000006,1016.4,52.6,3.4,0.0,0.0,23.0,clouds
2018-06-16 20:00:00+00:00,23.634000000000015,1016.8,55.4,2.8,0.0,0.0,27.0,clouds
2018-06-16 21:00:00+00:00,22.159999999999968,1017.4,57.4,2.2,0.0,0.0,23.0,clouds
2018-06-16 22:00:00+00:00,20.918000000000006,1018.2,61.4,1.6,0.0,0.0,13.6,clear
2018-06-16 23:00:00+00:00,20.128000000000043,1018.2,62.2,1.2,0.0,0.0,10.4,clear
2018-06-17 00:00:00+00:00,19.744000000000085,1018.4,65.2,1.8,0.0,0.0,12.0,clear
2018-06-17 01:00:00+00:00,18.640000000000043,1018.2,71.6,1.6,0.0,0.0,14.4,clouds
2018-06-17 02:00:00+00:00,18.49399999999997,1018.6,73.4,1.2,0.0,0.0,32.6,clouds
2018-06-17 03:00:00+00:00,17.918000000000006,1018.6,75.6,1.0,0.0,0.0,21.6,clouds
2018-06-17 04:00:00+00:00,17.388000000000034,1018.4,74.6,1.8,0.0,0.0,19.0,clear
2018-06-17 05:00:00+00:00,16.912000000000035,1019.0,77.8,1.2,0.0,0.0,15.0,clear
2018-06-17 06:00:00+00:00,17.188000000000045,1019.4,76.0,1.0,0.0,0.0,15.0,clear
2018-06-17 07:00:00+00:00,18.755999999999972,1020.0,67.0,0.8,0.0,0.0,15.0,clear
2018-06-17 08:00:00+00:00,21.26800000000003,1020.4,57.4,0.8,0.0,0.0,15.0,clear
2018-06-17 09:00:00+00:00,23.055999999999983,1020.4,48.6,1.2,0.0,0.0,15.0,clear
2018-06-17 10:00:00+00:00,24.388000000000034,1020.4,45.6,1.6,0.0,0.0,15.0,clear
2018-06-17 11:00:00+00:00,25.165999999999997,1020.4,45.0,2.4,0.0,0.0,19.0,clear
2018-06-17 12:00:00+00:00,26.484000000000037,1020.4,43.8,2.4,0.0,0.0,23.0,clouds
2018-06-17 13:00:00+00:00,27.05000000000001,1020.2,42.0,2.8,0.0,0.0,23.0,clouds
2018-06-17 14:00:00+00:00,27.420000000000016,1020.0,43.0,3.2,0.0,0.0,16.0,clouds
2018-06-17 15:00:00+00:00,27.867999999999995,1019.8,44.8,3.2,0.0,0.0,16.0,clouds
2018-06-17 16:00:00+00:00,28.03800000000001,1019.6,45.2,2.8,0.0,0.0,12.0,clouds
2018-06-17 17:00:00+00:00,27.389999999999986,1020.0,47.0,2.8,0.0,0.0,12.0,clouds
2018-06-17 18:00:00+00:00,27.187999999999988,1020.0,44.4,2.4,0.0,0.0,12.0,clouds
2018-06-17 19:00:00+00:00,26.19399999999996,1020.0,44.6,2.8,0.0,0.0,8.0,clear
2018-06-17 20:00:00+00:00,24.312000000000012,1020.2,50.0,3.2,0.0,0.0,4.0,clear
2018-06-17 21:00:00+00:00,23.115999999999985,1021.0,54.6,2.4,0.0,0.0,4.0,clear
2018-06-17 22:00:00+00:00,21.77800000000002,1021.6,58.8,1.8,0.0,0.0,4.0,clear
2018-06-17 23:00:00+00:00,20.48599999999999,1021.6,64.8,1.6,0.0,0.0,1.6,clear
2018-06-18 00:00:00+00:00,19.53200000000004,1021.4,64.6,1.8,0.0,0.0,1.6,clear
2018-06-18 01:00:00+00:00,19.036,1021.6,65.0,2.4,0.0,0.0,1.6,clear
2018-06-18 02:00:00+00:00,18.468000000000018,1021.6,67.4,1.8,0.0,0.0,4.0,clear
2018-06-18 03:00:00+00:00,17.896000000000015,1021.6,69.4,1.2,0.0,0.0,15.0,clear
2018-06-18 04:00:00+00:00,17.24399999999997,1021.6,71.4,1.4,0.0,0.0,15.0,clear
2018-06-18 05:00:00+00:00,17.096000000000004,1021.6,69.6,1.4,0.0,0.0,16.6,clear
2018-06-18 06:00:00+00:00,17.54600000000005,1021.6,71.4,0.8,0.0,0.0,16.6,clear
2018-06-18 07:00:00+00:00,19.656000000000006,1022.0,64.2,1.6,0.0,0.0,19.0,clear
2018-06-18 08:00:00+00:00,21.675999999999988,1022.0,58.2,2.0,0.0,0.0,19.0,clear
2018-06-18 09:00:00+00:00,23.55600000000004,1022.0,52.0,3.0,0.0,0.0,19.0,clear
2018-06-18 10:00:00+00:00,24.850000000000023,1021.8,44.4,2.2,0.0,0.0,15.0,clear
2018-06-18 11:00:00+00:00,26.32800000000003,1021.6,40.4,2.8,0.0,0.0,15.0,clear
2018-06-18 12:00:00+00:00,27.172000000000025,1021.4,42.0,2.4,0.0,0.0,19.0,clear
2018-06-18 13:00:00+00:00,28.138000000000034,1020.8,39.6,3.4,0.0,0.0,19.0,clear
2018-06-18 14:00:00+00:00,28.170000000000016,1020.6,40.8,3.6,0.0,0.0,23.0,clouds
2018-06-18 15:00:00+00:00,28.54200000000003,1020.0,41.4,3.4,0.0,0.0,23.0,clouds
2018-06-18 16:00:00+00:00,28.343999999999994,1020.0,41.4,3.4,0.0,0.0,23.0,clouds
2018-06-18 17:00:00+00:00,27.58200000000005,1019.8,44.8,3.6,0.0,0.0,23.0,clouds
2018-06-18 18:00:00+00:00,27.03800000000001,1019.8,47.2,3.0,0.0,0.0,15.0,clear
2018-06-18 19:00:00+00:00,25.394000000000062,1020.0,50.2,3.2,0.0,0.0,15.0,clear
2018-06-18 20:00:00+00:00,24.05000000000001,1020.2,57.2,2.2,0.0,0.0,15.0,clear
2018-06-18 21:00:00+00:00,22.781999999999982,1020.6,60.6,2.6,0.0,0.0,15.0,clear
2018-06-18 22:00:00+00:00,21.626000000000033,1021.2,65.4,1.8,0.06,0.0,15.0,clear
2018-06-18 23:00:00+00:00,20.605999999999995,1021.4,67.8,2.2,0.06,0.0,18.4,clear
2018-06-19 00:00:00+00:00,20.104000000000042,1021.4,68.6,1.4,0.06,0.0,18.4,clear
2018-06-19 01:00:00+00:00,19.104000000000042,1021.2,69.8,1.4,0.06,0.0,18.4,clear
2018-06-19 02:00:00+00:00,18.604000000000042,1021.2,72.4,2.0,0.06,0.0,18.4,clear
2018-06-19 03:00:00+00:00,17.968000000000075,1021.2,75.0,1.8,0.06,0.0,18.4,clear
2018-06-19 04:00:00+00:00,17.30400000000003,1021.4,80.0,1.4,0.0,0.0,15.0,clear
2018-06-19 05:00:00+00:00,16.76800000000003,1021.2,79.0,1.0,0.0,0.0,15.0,clear
2018-06-19 06:00:00+00:00,17.31200000000007,1021.6,74.6,1.2,0.0,0.0,19.0,clear
2018-06-19 07:00:00+00:00,18.49833333333339,1022.3333333333334,71.66666666666667,1.5,0.0,0.0,28.333333333333332,clear
2018-06-19 08:00:00+00:00,20.558333333333337,1022.3333333333334,67.66666666666667,1.3333333333333333,0.0,0.0,28.333333333333332,clear
2018-06-19 09:00:00+00:00,23.317999999999984,1021.8,55.4,1.4,0.0,0.0,15.0,clear
2018-06-19 10:00:00+00:00,24.601999999999975,1021.2,48.8,1.6,0.0,0.0,19.0,clear
2018-06-19 11:00:00+00:00,25.92199999999997,1021.0,47.6,1.8,0.0,0.0,19.0,clear
2018-06-19 12:00:00+00:00,26.680000000000064,1020.6,44.0,2.8,0.0,0.0,23.0,clouds
2018-06-19 13:00:00+00:00,27.50600000000003,1020.0,41.8,3.4,0.0,0.0,23.0,clouds
2018-06-19 14:00:00+00:00,28.016000000000076,1019.4,42.4,3.6,0.0,0.0,23.0,clouds
2018-06-19 15:00:00+00:00,28.600000000000023,1019.4,41.8,3.4,0.0,0.0,23.0,clouds
2018-06-19 16:00:00+00:00,28.650000000000034,1018.8,43.6,3.0,0.0,0.0,23.0,clouds
2018-06-19 17:00:00+00:00,28.588000000000022,1018.4,42.8,3.2,0.0,0.0,23.0,clouds
2018-06-19 18:00:00+00:00,27.690000000000055,1018.0,45.2,2.6,0.0,0.0,19.0,clear
2018-06-19 19:00:00+00:00,26.60600000000005,1018.0,50.4,3.2,0.0,0.0,15.0,clear
2018-06-19 20:00:00+00:00,25.781999999999982,1018.2,53.2,2.4,0.0,0.0,15.0,clear
2018-06-19 21:00:00+00:00,24.380000000000052,1018.8,58.4,2.0,0.0,0.0,15.0,clear
2018-06-19 22:00:00+00:00,23.25400000000002,1019.0,62.2,1.8,0.0,0.0,15.0,clear
2018-06-19 23:00:00+00:00,21.827999999999975,1018.8,68.4,1.4,0.0,0.0,8.0,clear
2018-06-20 00:00:00+00:00,21.454000000000008,1018.8,71.0,1.4,0.0,0.0,1.6,clear
2018-06-20 01:00:00+00:00,20.692000000000007,1018.6,72.6,1.2,0.0,0.0,1.6,clear
2018-06-20 02:00:00+00:00,20.01400000000001,1018.6,71.6,1.8,0.0,0.0,1.6,clear
2018-06-20 03:00:00+00:00,19.110000000000014,1018.4,74.4,1.0,0.0,0.0,1.6,clear
2018-06-20 04:00:00+00:00,18.400000000000034,1018.2,75.8,1.2,0.0,0.0,0.0,clear
2018-06-20 05:00:00+00:00,17.72199999999998,1018.4,80.8,1.6,0.0,0.0,0.0,clear
2018-06-20 06:00:00+00:00,18.386000000000024,1018.8,75.6,1.4,0.0,0.0,4.0,clear
2018-06-20 07:00:00+00:00,20.338000000000022,1018.8,67.6,1.0,0.0,0.0,4.0,clear
2018-06-20 08:00:00+00:00,23.142000000000053,1019.2,59.0,1.4,0.0,0.0,4.0,clear
2018-06-20 09:00:00+00:00,25.05000000000001,1019.0,53.2,1.6,0.0,0.0,0.0,clear
2018-06-20 10:00:00+00:00,26.734000000000037,1018.6,45.6,1.8,0.0,0.0,0.0,clear
2018-06-20 11:00:00+00:00,27.767999999999972,1018.6,45.6,2.6,0.0,0.0,0.0,clear
2018-06-20 12:00:00+00:00,28.54600000000005,1018.4,44.8,3.4,0.0,0.0,0.0,clear
2018-06-20 13:00:00+00:00,28.422000000000025,1017.8,44.6,3.0,0.0,0.0,4.0,clear
2018-06-20 14:00:00+00:00,28.855999999999995,1017.8,44.2,3.2,0.0,0.0,8.0,clear
2018-06-20 15:00:00+00:00,29.220000000000027,1017.2,43.0,3.2,0.0,0.0,8.0,clear
2018-06-20 16:00:00+00:00,29.903999999999996,1017.0,41.0,3.4,0.0,0.0,23.0,clear
2018-06-20 17:00:00+00:00,29.224000000000046,1016.8,41.2,3.2,0.0,0.0,23.0,clear
2018-06-20 18:00:00+00:00,28.597999999999956,1016.8,46.0,3.4,0.0,0.0,19.0,clear
2018-06-20 19:00:00+00:00,27.24000000000001,1017.0,53.2,3.2,0.0,0.0,19.0,clear
2018-06-20 20:00:00+00:00,25.80200000000002,1017.2,58.2,2.2,0.0,0.0,15.0,clear
2018-06-20 21:00:00+00:00,24.158000000000015,1017.8,62.6,1.6,0.0,0.0,19.0,clear
2018-06-20 22:00:00+00:00,23.326000000000022,1018.2,65.0,2.6,0.0,0.0,19.0,clear
2018-06-20 23:00:00+00:00,22.355999999999995,1018.6,71.8,2.0,0.0,0.0,8.8,clear
2018-06-21 00:00:00+00:00,21.776000000000067,1018.8,71.2,2.0,0.0,0.0,8.8,clear
2018-06-21 01:00:00+00:00,20.942000000000007,1019.0,72.4,2.2,0.0,0.0,8.8,clear
2018-06-21 02:00:00+00:00,20.52800000000002,1018.4,72.4,1.8,0.0,0.0,4.0,clear
2018-06-21 03:00:00+00:00,19.884000000000015,1018.2,77.2,1.6,0.0,0.0,4.0,clear
2018-06-21 04:00:00+00:00,19.433333333333337,1018.3333333333334,78.33333333333333,1.0,0.0,0.0,26.333333333333332,clear
2018-06-21 05:00:00+00:00,19.028333333333308,1018.5,82.5,1.1666666666666667,0.0,0.0,25.0,clear
2018-06-21 06:00:00+00:00,19.54600000000005,1018.4,77.2,1.0,0.0,0.0,27.8,clear
2018-06-21 07:00:00+00:00,21.126000000000033,1018.2,65.4,1.4,0.0,0.0,15.0,clear
2018-06-21 08:00:00+00:00,23.19799999999998,1018.6,62.2,1.2,0.0,0.0,15.0,clear
2018-06-21 09:00:00+00:00,24.680000000000064,1018.8,53.0,0.8,0.0,0.0,15.0,clear
2018-06-21 10:00:00+00:00,26.110000000000014,1018.8,46.2,1.0,0.0,0.0,15.0,clear
2018-06-21 11:00:00+00:00,27.403999999999996,1018.8,42.6,2.2,0.0,0.0,15.0,clear
2018-06-21 12:00:00+00:00,28.002000000000066,1018.6,44.2,2.6,0.0,0.0,15.0,clear
2018-06-21 13:00:00+00:00,28.860000000000014,1018.2,39.8,3.2,0.0,0.0,15.0,clear
2018-06-21 14:00:00+00:00,29.49000000000001,1017.8,39.0,3.2,0.0,0.0,15.0,clear
2018-06-21 15:00:00+00:00,29.210000000000036,1017.6,38.0,2.8,0.0,0.0,19.0,clear
2018-06-21 16:00:00+00:00,29.612000000000023,1017.0,37.0,3.0,0.0,0.0,19.0,clear
2018-06-21 17:00:00+00:00,29.192000000000007,1016.8,38.0,3.0,0.0,0.0,19.0,clear
2018-06-21 18:00:00+00:00,28.388000000000034,1016.8,41.8,3.4,0.0,0.0,19.0,clear
2018-06-21 19:00:00+00:00,27.37200000000007,1017.2,46.0,3.8,0.0,0.0,15.0,clear
2018-06-21 20:00:00+00:00,25.888000000000034,1017.6,51.0,2.8,0.0,0.0,15.0,clear
2018-06-21 21:00:00+00:00,24.408000000000015,1017.6,55.0,2.6,0.0,0.0,15.0,clear
2018-06-21 22:00:00+00:00,23.350000000000023,1018.2,59.8,1.8,0.0,0.0,15.0,clear
2018-06-21 23:00:00+00:00,22.442000000000007,1018.4,62.4,1.6,0.0,0.0,0.0,clear
2018-06-22 00:00:00+00:00,21.97800000000001,1018.6,66.4,2.0,0.0,0.0,0.0,clear
2018-06-22 01:00:00+00:00,21.150000000000034,1018.4,69.4,1.6,0.0,0.0,1.6,clear
2018-06-22 02:00:00+00:00,20.73599999999999,1018.2,69.4,2.2,0.0,0.0,0.0,clear
2018-06-22 03:00:00+00:00,20.213999999999942,1018.2,71.4,2.0,0.0,0.0,8.8,clear
2018-06-22 04:00:00+00:00,19.77199999999999,1018.0,74.2,1.2,0.0,0.0,15.0,clear
2018-06-22 05:00:00+00:00,19.522000000000048,1018.2,73.6,1.2,0.0,0.0,15.0,clear
2018-06-22 06:00:00+00:00,19.69399999999996,1018.4,69.4,1.4,0.0,0.0,15.0,clear
2018-06-22 07:00:00+00:00,21.706000000000017,1018.4,61.0,1.6,0.0,0.0,15.0,clear
2018-06-22 08:00:00+00:00,23.630000000000052,1018.6,56.4,1.6,0.0,0.0,15.0,clear
2018-06-22 09:00:00+00:00,25.524,1018.8,48.8,1.8,0.0,0.0,15.0,clear
2018-06-22 10:00:00+00:00,26.829999999999984,1018.8,45.8,2.0,0.0,0.0,15.0,clear
2018-06-22 11:00:00+00:00,27.647999999999968,1018.6,44.4,2.0,0.0,0.0,15.0,clear
2018-06-22 12:00:00+00:00,28.858000000000004,1018.2,40.6,3.0,0.0,0.0,19.0,clear
2018-06-22 13:00:00+00:00,29.365999999999985,1017.6,38.8,3.8,0.0,0.0,27.0,clouds
2018-06-22 14:00:00+00:00,29.862000000000023,1017.4,36.6,4.0,0.0,0.0,19.0,clear
2018-06-22 15:00:00+00:00,29.954000000000008,1016.8,37.4,3.8,0.0,0.0,19.0,clear
2018-06-22 16:00:00+00:00,29.55400000000003,1016.4,38.6,4.4,0.0,0.0,16.0,clouds
2018-06-22 17:00:00+00:00,29.551999999999964,1016.4,38.6,3.4,0.0,0.0,16.0,clouds
2018-06-22 18:00:00+00:00,28.51800000000003,1016.4,42.4,4.0,0.0,0.0,23.0,clouds
2018-06-22 19:00:00+00:00,27.635999999999967,1016.8,45.4,3.6,0.0,0.0,12.0,clear
2018-06-22 20:00:00+00:00,26.201999999999998,1016.8,52.8,2.6,0.0,0.0,4.0,clear
2018-06-22 21:00:00+00:00,24.634000000000015,1017.6,58.2,2.4,0.0,0.0,8.0,clear
2018-06-22 22:00:00+00:00,23.62200000000007,1018.2,63.2,1.6,0.0,0.0,0.0,clear
2018-06-22 23:00:00+00:00,22.700000000000045,1018.4,65.6,1.2,0.0,0.0,0.0,clear
2018-06-23 00:00:00+00:00,21.690000000000055,1018.4,69.0,1.8,0.0,0.0,0.0,clear
2018-06-23 01:00:00+00:00,21.182000000000016,1018.0,70.4,1.0,0.0,0.0,0.0,clear
2018-06-23 02:00:00+00:00,20.172000000000025,1017.8,74.4,1.0,0.0,0.0,0.0,clear
2018-06-23 03:00:00+00:00,19.176000000000045,1017.8,78.0,1.2,0.0,0.0,0.0,clear
2018-06-23 04:00:00+00:00,18.871999999999957,1017.8,78.8,1.8,0.0,0.0,0.0,clear
2018-06-23 05:00:00+00:00,18.400000000000034,1018.0,86.2,1.4,0.0,0.0,15.0,clear
2018-06-23 06:00:00+00:00,18.682000000000016,1018.4,82.6,1.4,0.0,0.0,10.4,clear
2018-06-23 07:00:00+00:00,20.62000000000006,1018.6,74.0,1.6,0.0,0.0,8.0,clear
2018-06-23 08:00:00+00:00,22.37200000000007,1019.0,67.4,2.0,0.0,0.0,8.0,clear
2018-06-23 09:00:00+00:00,24.690000000000055,1019.0,55.6,1.8,0.0,0.0,12.0,clear
2018-06-23 10:00:00+00:00,25.946000000000026,1018.8,53.0,1.8,0.0,0.0,12.0,clear
2018-06-23 11:00:00+00:00,27.37200000000007,1018.6,47.4,2.4,0.0,0.0,12.0,clouds
2018-06-23 12:00:00+00:00,27.882000000000005,1018.2,47.0,3.2,0.0,0.0,12.0,clouds
2018-06-23 13:00:00+00:00,28.78400000000005,1017.6,44.2,3.4,0.0,0.0,12.0,clouds
2018-06-23 14:00:00+00:00,29.28800000000001,1017.2,41.4,3.4,0.0,0.0,8.0,clear
2018-06-23 15:00:00+00:00,29.557999999999993,1016.6,40.0,3.4,0.0,0.0,8.0,clear
2018-06-23 16:00:00+00:00,29.420000000000016,1016.0,40.2,3.4,0.0,0.0,12.0,clouds
2018-06-23 17:00:00+00:00,29.26400000000001,1016.2,41.2,3.4,0.0,0.0,8.0,clear
2018-06-23 18:00:00+00:00,28.789999999999964,1016.0,40.0,3.6,0.0,0.0,8.0,clear
2018-06-23 19:00:00+00:00,27.388000000000034,1016.2,42.0,2.8,0.0,0.0,8.0,clear
2018-06-23 20:00:00+00:00,26.21799999999996,1016.6,47.8,2.4,0.0,0.0,4.0,clear
2018-06-23 21:00:00+00:00,24.604000000000042,1017.0,53.8,1.8,0.0,0.0,8.0,clear
2018-06-23 22:00:00+00:00,22.656000000000006,1017.4,59.4,1.0,0.0,0.0,8.0,clear
2018-06-23 23:00:00+00:00,21.75400000000002,1017.6,61.8,2.0,0.0,0.0,4.0,clear
2018-06-24 00:00:00+00:00,21.153999999999996,1017.6,64.2,1.8,0.0,0.0,8.0,clear
2018-06-24 01:00:00+00:00,21.04600000000005,1017.2,66.0,1.4,0.0,0.0,23.0,clear
2018-06-24 02:00:00+00:00,20.051999999999964,1017.2,68.4,1.2,0.0,0.0,15.0,clear
2018-06-24 03:00:00+00:00,19.22199999999998,1016.6,67.4,1.4,0.0,0.0,16.0,clear
2018-06-24 04:00:00+00:00,18.48199999999997,1016.4,73.2,1.0,0.0,0.0,8.0,clear
2018-06-24 05:00:00+00:00,18.17199999999997,1016.6,75.4,1.0,0.0,0.0,4.0,clear
2018-06-24 06:00:00+00:00,18.486000000000047,1017.0,71.8,1.8,0.0,0.0,8.0,clear
2018-06-24 07:00:00+00:00,20.360000000000014,1017.4,64.8,1.2,0.0,0.0,8.0,clear
2018-06-24 08:00:00+00:00,22.75999999999999,1017.4,59.0,1.4,0.0,0.0,4.0,clear
2018-06-24 09:00:00+00:00,24.76400000000001,1017.4,51.0,1.4,0.0,0.0,19.0,clear
2018-06-24 10:00:00+00:00,26.309999999999945,1017.2,46.8,2.4,0.0,0.0,12.0,clear
2018-06-24 11:00:00+00:00,27.432000000000016,1017.0,43.2,2.0,0.0,0.0,8.0,clear
2018-06-24 12:00:00+00:00,28.596000000000004,1016.4,41.4,3.0,0.0,0.0,8.0,clear
2018-06-24 13:00:00+00:00,29.60800000000006,1016.4,38.4,3.2,0.0,0.0,8.0,clear
2018-06-24 14:00:00+00:00,30.148000000000025,1016.0,36.6,3.0,0.0,0.0,8.0,clear
2018-06-24 15:00:00+00:00,30.319999999999993,1015.4,36.6,3.6,0.0,0.0,4.0,clear
2018-06-24 16:00:00+00:00,30.03000000000003,1015.0,40.0,3.6,0.0,0.0,4.0,clear
2018-06-24 17:00:00+00:00,29.80000000000001,1014.8,45.4,4.0,0.0,0.0,4.0,clear
2018-06-24 18:00:00+00:00,29.0,1014.8,45.8,3.2,0.0,0.0,4.0,clear
2018-06-24 19:00:00+00:00,27.81600000000003,1015.0,50.6,2.8,0.0,0.0,4.0,clear
2018-06-24 20:00:00+00:00,25.865999999999985,1015.4,54.2,2.8,0.0,0.0,4.0,clear
2018-06-24 21:00:00+00:00,24.454000000000008,1016.0,59.6,2.2,0.0,0.0,0.0,clear
2018-06-24 22:00:00+00:00,23.327999999999975,1016.4,64.4,2.0,0.0,0.0,4.0,clear
2018-06-24 23:00:00+00:00,22.142000000000053,1016.8,67.8,1.6,0.0,0.0,4.0,clear
2018-06-25 00:00:00+00:00,21.812000000000012,1016.6,68.8,1.6,0.0,0.0,18.0,clear
2018-06-25 01:00:00+00:00,20.932000000000016,1016.6,72.8,1.8,0.0,0.0,27.8,clear
2018-06-25 02:00:00+00:00,20.29000000000002,1016.2,71.8,2.2,0.0,0.0,15.0,clear
2018-06-25 03:00:00+00:00,19.786,1016.0,73.0,1.6,0.0,0.0,8.0,clear
2018-06-25 04:00:00+00:00,18.858000000000004,1016.2,76.2,1.2,0.0,0.0,15.0,clear
2018-06-25 05:00:00+00:00,18.72399999999999,1016.2,79.6,1.2,0.0,0.0,30.0,clear
2018-06-25 06:00:00+00:00,19.162000000000035,1016.6,75.0,1.6,0.0,0.0,30.0,clear
2018-06-25 07:00:00+00:00,21.336000000000013,1016.8,67.0,1.4,0.0,0.0,18.0,clear
2018-06-25 08:00:00+00:00,23.150000000000034,1017.2,60.8,1.4,0.0,0.0,18.0,clear
2018-06-25 09:00:00+00:00,24.403999999999996,1017.2,56.2,1.4,0.0,0.0,18.0,clear
2018-06-25 10:00:00+00:00,26.014000000000067,1017.0,51.6,1.8,0.0,0.0,18.0,clear
2018-06-25 11:00:00+00:00,26.86000000000007,1016.6,48.6,2.6,0.0,0.0,18.0,clear
2018-06-25 12:00:00+00:00,27.650000000000034,1016.6,47.6,2.4,0.0,0.0,15.0,clear
2018-06-25 13:00:00+00:00,28.49200000000002,1016.4,46.0,3.4,0.0,0.0,8.0,clear
2018-06-25 14:00:00+00:00,29.059999999999945,1016.0,42.4,3.8,0.0,0.0,4.0,clear
2018-06-25 15:00:00+00:00,29.382000000000005,1015.8,42.2,3.8,0.0,0.0,0.0,clear
2018-06-25 16:00:00+00:00,29.877999999999986,1015.4,41.6,3.8,0.0,0.0,0.0,clear
2018-06-25 17:00:00+00:00,29.210000000000036,1015.4,43.4,3.4,0.0,0.0,0.0,clear
2018-06-25 18:00:00+00:00,28.394000000000005,1015.4,45.4,4.0,0.0,0.0,4.0,clear
2018-06-25 19:00:00+00:00,27.413999999999987,1015.6,51.0,3.8,0.0,0.0,0.0,clear
2018-06-25 20:00:00+00:00,25.97800000000001,1016.2,58.6,3.4,0.0,0.0,0.0,clear
2018-06-25 21:00:00+00:00,24.370000000000005,1016.4,60.8,3.0,0.0,0.0,0.0,clear
2018-06-25 22:00:00+00:00,23.368000000000052,1017.2,68.2,2.4,0.0,0.0,18.0,clear
2018-06-25 23:00:00+00:00,22.720000000000027,1017.6,67.0,1.8,0.0,0.0,18.0,clear
2018-06-26 00:00:00+00:00,21.505999999999972,1017.6,70.4,1.6,0.0,0.0,15.0,clear
2018-06-26 01:00:00+00:00,21.293999999999983,1017.6,69.8,1.8,0.0,0.0,0.0,clear
2018-06-26 02:00:00+00:00,20.484000000000037,1017.0,72.2,2.0,0.0,0.0,0.0,clear
2018-06-26 03:00:00+00:00,20.03000000000003,1017.2,75.0,1.2,0.0,0.0,0.0,clear
2018-06-26 04:00:00+00:00,19.476000000000056,1016.8,73.0,1.4,0.0,0.0,0.0,clear
2018-06-26 05:00:00+00:00,19.0,1017.0,74.8,1.2,0.0,0.0,4.0,clear
2018-06-26 06:00:00+00:00,19.31400000000002,1017.4,72.0,1.8,0.0,0.0,8.0,clear
2018-06-26 07:00:00+00:00,20.817999999999984,1017.8,68.4,1.2,0.0,0.0,8.0,clear
2018-06-26 08:00:00+00:00,22.85200000000009,1018.0,60.6,1.6,0.0,0.0,19.0,clear
2018-06-26 09:00:00+00:00,24.189999999999998,1017.8,59.8,1.2,0.0,0.0,12.0,clear
2018-06-26 10:00:00+00:00,25.593999999999994,1017.8,56.2,2.2,0.0,0.0,8.0,clear
2018-06-26 11:00:00+00:00,27.112000000000023,1017.6,50.4,2.0,0.0,0.0,4.0,clear
2018-06-26 12:00:00+00:00,27.50400000000002,1017.2,52.4,3.2,0.0,0.0,4.0,clear
2018-06-26 13:00:00+00:00,28.464,1017.2,50.4,3.6,0.0,0.0,4.0,clear
2018-06-26 14:00:00+00:00,29.114000000000033,1016.8,47.6,3.6,0.0,0.0,0.0,clear
2018-06-26 15:00:00+00:00,29.516000000000076,1016.2,43.2,3.8,0.0,0.0,8.0,clear
2018-06-26 16:00:00+00:00,29.688000000000045,1016.2,45.6,4.4,0.0,0.0,12.0,clear
2018-06-26 17:00:00+00:00,28.620000000000005,1016.2,49.8,4.4,0.0,0.0,19.0,clear
2018-06-26 18:00:00+00:00,27.870000000000005,1016.0,55.4,4.4,0.0,0.0,19.0,clear
2018-06-26 19:00:00+00:00,26.74799999999999,1016.4,59.4,4.6,0.0,0.0,19.0,clear
2018-06-26 20:00:00+00:00,25.69799999999998,1017.0,65.4,3.6,0.0,0.0,19.0,clear
2018-06-26 21:00:00+00:00,24.364000000000033,1017.4,66.2,3.2,0.0,0.0,23.0,clouds
2018-06-26 22:00:00+00:00,24.148000000000025,1017.8,67.6,2.8,0.0,0.0,23.0,clouds
2018-06-26 23:00:00+00:00,23.036,1017.8,70.4,2.2,0.0,0.0,19.2,clouds
2018-06-27 00:00:00+00:00,22.45599999999996,1017.8,71.4,1.6,0.0,0.0,0.0,clear
2018-06-27 01:00:00+00:00,21.85600000000005,1017.6,73.0,1.8,0.0,0.0,15.2,clear
2018-06-27 02:00:00+00:00,21.446000000000026,1017.4,74.8,2.0,0.0,0.0,1.6,clear
2018-06-27 03:00:00+00:00,20.660000000000025,1017.4,77.4,1.8,0.0,0.0,1.6,clear
2018-06-27 04:00:00+00:00,20.22800000000001,1017.4,77.2,1.2,0.0,0.0,4.0,clear
2018-06-27 05:00:00+00:00,19.867999999999995,1017.4,77.8,1.6,0.0,0.0,24.0,clear
2018-06-27 06:00:00+00:00,19.593999999999994,1018.0,79.4,1.4,0.0,0.0,23.0,clouds
2018-06-27 07:00:00+00:00,21.132000000000005,1017.8,71.6,2.0,0.0,0.0,23.0,clear
