time,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all,weather_main,price_actual,month,week
2018-07-04 22:00:00+00:00,22.7,1017.2,59.8,3.0,0.0,0.0,20.6,clear,60.79,7,27
2018-07-04 23:00:00+00:00,22.1,1017.4,67.4,2.0,0.06,0.0,19.0,clear,56.57,7,27
2018-07-05 00:00:00+00:00,21.1,1017.6,68.2,2.0,0.06,0.0,22.4,clear,56.41,7,27
2018-07-05 01:00:00+00:00,20.8,1017.6,62.6,1.6,0.06,0.0,18.4,clear,56.76,7,27
2018-07-05 02:00:00+00:00,20.7,1017.8,62.8,1.6,0.06,0.0,26.4,clear,56.74,7,27
2018-07-05 03:00:00+00:00,19.9,1018.0,63.8,0.8,0.06,0.0,26.4,clear,57.16,7,27
2018-07-05 04:00:00+00:00,19.4,1018.0,63.8,1.0,0.0,0.0,12.0,clear,59.93,7,27
2018-07-05 05:00:00+00:00,18.4,1018.2,70.0,1.2,0.0,0.0,12.0,clear,62.49,7,27
2018-07-05 06:00:00+00:00,18.9,1018.8,68.8,1.8,0.0,0.0,8.0,clear,67.69,7,27
2018-07-05 07:00:00+00:00,20.4,1019.2,61.4,1.6,0.0,0.0,16.0,clear,68.68,7,27
2018-07-05 08:00:00+00:00,22.6,1019.8,53.8,1.8,0.0,0.0,12.0,clear,69.09,7,27
2018-07-05 09:00:00+00:00,24.2,1019.8,47.8,2.0,0.0,0.0,12.0,clear,71.68,7,27
2018-07-05 10:00:00+00:00,25.1,1019.8,49.2,2.8,0.0,0.0,27.0,clouds,71.34,7,27
2018-07-05 11:00:00+00:00,25.8,1019.8,49.6,3.4,0.0,0.0,27.0,clouds,70.89,7,27
2018-07-05 12:00:00+00:00,26.4,1019.6,47.4,2.8,0.0,0.0,31.0,clouds,71.13,7,27
2018-07-05 13:00:00+00:00,26.8,1019.4,45.2,3.4,0.0,0.0,35.0,clouds,70.93,7,27
2018-07-05 14:00:00+00:00,27.5,1019.2,45.0,4.0,0.0,0.0,35.0,clouds,70.24,7,27
2018-07-05 15:00:00+00:00,27.1,1019.0,46.4,3.8,0.0,0.0,31.0,clouds,70.02,7,27
2018-07-05 16:00:00+00:00,27.1,1019.0,48.4,4.0,0.0,0.0,31.0,clouds,69.93,7,27
2018-07-05 17:00:00+00:00,27.0,1019.0,48.0,4.2,0.0,0.0,27.0,clouds,68.14,7,27
2018-07-05 18:00:00+00:00,25.9,1018.8,52.2,4.2,0.0,0.0,31.0,clouds,67.83,7,27
2018-07-05 19:00:00+00:00,25.4,1019.0,52.6,3.6,0.0,0.0,34.0,clouds,68.5,7,27
2018-07-05 20:00:00+00:00,24.2,1019.4,60.8,2.8,0.0,0.0,19.0,clear,69.36,7,27
2018-07-05 21:00:00+00:00,23.1,1019.8,63.2,1.8,0.0,0.0,15.0,clear,68.4,7,27
2018-07-05 22:00:00+00:00,22.5,1020.4,66.0,1.4,0.0,0.0,15.0,clear,65.59,7,27
2018-07-05 23:00:00+00:00,22.0,1020.6,67.6,1.2,0.0,0.0,1.6,clear,62.67,7,27
2018-07-06 00:00:00+00:00,21.3,1020.6,71.2,1.6,0.06,0.0,1.6,clear,60.88,7,27
2018-07-06 01:00:00+00:00,20.7,1020.2,73.0,1.4,0.0,0.0,5.6,clear,59.79,7,27
2018-07-06 02:00:00+00:00,20.4,1020.2,76.8,1.2,0.0,0.0,4.0,clear,59.26,7,27
2018-07-06 03:00:00+00:00,19.4,1020.2,78.0,1.2,0.0,0.0,12.0,clear,61.57,7,27
2018-07-06 04:00:00+00:00,19.2,1020.2,79.8,1.6,0.0,0.0,19.0,clear,64.43,7,27
2018-07-06 05:00:00+00:00,18.8,1020.4,78.6,1.6,0.0,0.0,25.4,clouds,64.12,7,27
2018-07-06 06:00:00+00:00,18.9,1020.6,78.8,1.2,0.0,0.0,25.4,clouds,67.89,7,27
2018-07-06 07:00:00+00:00,20.1,1020.6,67.4,2.0,0.0,0.0,23.0,clouds,69.09,7,27
2018-07-06 08:00:00+00:00,22.2,1021.0,59.0,1.4,0.0,0.0,23.0,clouds,69.0,7,27
2018-07-06 09:00:00+00:00,24.3,1021.0,54.2,1.6,0.0,0.0,23.0,clouds,71.68,7,27
2018-07-06 10:00:00+00:00,25.3,1020.8,49.2,2.4,0.0,0.0,23.0,clouds,72.22,7,27
2018-07-06 11:00:00+00:00,26.7,1020.8,44.6,2.2,0.0,0.0,23.0,clouds,72.48,7,27
2018-07-06 12:00:00+00:00,27.7,1020.2,47.2,3.4,0.0,0.0,24.0,clouds,71.59,7,27
2018-07-06 13:00:00+00:00,28.2,1020.0,47.2,4.2,0.0,0.0,24.0,clouds,70.41,7,27
2018-07-06 14:00:00+00:00,28.6,1019.4,46.0,3.6,0.0,0.0,27.0,clouds,70.02,7,27
2018-07-06 15:00:00+00:00,29.0,1019.4,43.6,3.8,0.0,0.0,24.0,clouds,69.88,7,27
2018-07-06 16:00:00+00:00,29.1,1018.6,45.2,3.2,0.0,0.0,24.0,clouds,69.51,7,27
2018-07-06 17:00:00+00:00,28.7,1018.4,43.6,4.2,0.0,0.0,24.0,clouds,68.13,7,27
2018-07-06 18:00:00+00:00,28.2,1018.2,48.2,4.0,0.0,0.0,16.0,clouds,68.26,7,27
2018-07-06 19:00:00+00:00,27.4,1018.4,49.0,4.0,0.0,0.0,12.0,clouds,68.38,7,27
2018-07-06 20:00:00+00:00,26.1,1018.6,54.6,3.4,0.0,0.0,8.0,clear,68.45,7,27
2018-07-06 21:00:00+00:00,24.6,1019.0,56.8,2.2,0.0,0.0,8.0,clear,67.22,7,27
2018-07-06 22:00:00+00:00,23.3,1020.0,61.2,1.8,0.0,0.0,12.0,clear,65.68,7,27
2018-07-06 23:00:00+00:00,22.9,1020.0,64.8,1.6,0.0,0.0,12.0,clear,64.52,7,27
2018-07-07 00:00:00+00:00,22.0,1020.0,70.4,2.0,0.0,0.0,14.4,clear,64.82,7,27
2018-07-07 01:00:00+00:00,21.4,1019.6,70.2,1.2,0.0,0.0,16.8,clouds,65.2,7,27
2018-07-07 02:00:00+00:00,20.7,1019.2,75.4,1.6,0.0,0.0,21.6,clouds,65.13,7,27
2018-07-07 03:00:00+00:00,20.4,1019.2,76.8,1.4,0.0,0.0,14.4,clouds,65.24,7,27
2018-07-07 04:00:00+00:00,19.8,1019.0,77.8,1.2,0.0,0.0,14.4,clouds,64.7,7,27
2018-07-07 05:00:00+00:00,19.2,1019.0,79.2,1.4,0.0,0.0,8.0,clear,64.23,7,27
2018-07-07 06:00:00+00:00,19.4,1019.2,77.0,1.2,0.06,0.0,12.0,clear,64.66,7,27
2018-07-07 07:00:00+00:00,21.1,1019.6,69.6,1.4,0.06,0.0,8.0,clear,65.71,7,27
2018-07-07 08:00:00+00:00,23.3,1020.0,61.0,1.0,0.06,0.0,8.0,clear,65.63,7,27
2018-07-07 09:00:00+00:00,24.9,1019.8,59.4,1.0,0.0,0.0,8.0,clear,66.0,7,27
2018-07-07 10:00:00+00:00,26.6,1019.8,51.0,2.0,0.0,0.0,12.0,clear,65.99,7,27
2018-07-07 11:00:00+00:00,27.6,1019.6,50.8,1.8,0.0,0.0,8.0,clear,66.72,7,27
2018-07-07 12:00:00+00:00,29.0,1018.8,44.6,2.2,0.0,0.0,16.0,clouds,66.49,7,27
2018-07-07 13:00:00+00:00,29.8,1018.4,44.2,2.8,0.0,0.0,20.0,clouds,65.18,7,27
2018-07-07 14:00:00+00:00,29.8,1017.8,44.4,3.6,0.0,0.0,20.0,clouds,64.65,7,27
2018-07-07 15:00:00+00:00,30.0,1017.4,42.0,3.8,0.0,0.0,20.0,clouds,64.51,7,27
2018-07-07 16:00:00+00:00,30.3,1017.2,40.6,3.4,0.06,0.0,16.0,clouds,64.38,7,27
2018-07-07 17:00:00+00:00,29.9,1016.8,41.0,2.8,0.06,0.0,23.0,clouds,64.59,7,27
2018-07-07 18:00:00+00:00,29.4,1017.0,45.0,2.6,0.06,0.0,19.0,clear,65.47,7,27
2018-07-07 19:00:00+00:00,28.3,1016.8,48.4,2.6,0.0,0.0,19.0,clear,66.33,7,27
2018-07-07 20:00:00+00:00,27.4,1017.2,55.6,2.8,0.06,0.0,16.0,clear,67.05,7,27
2018-07-07 21:00:00+00:00,26.0,1017.6,54.2,1.8,0.06,0.0,12.0,clear,65.16,7,27
2018-07-07 22:00:00+00:00,24.7,1018.0,62.6,1.8,0.06,0.0,16.0,clouds,63.45,7,27
2018-07-07 23:00:00+00:00,23.9,1018.4,65.4,2.0,0.0,0.0,8.0,clear,61.82,7,27
2018-07-08 00:00:00+00:00,23.3,1018.6,67.4,1.8,0.0,0.0,19.0,clear,59.9,7,27
2018-07-08 01:00:00+00:00,23.0,1018.6,67.4,1.8,0.0,0.0,12.0,clear,57.92,7,27
2018-07-08 02:00:00+00:00,21.9,1018.2,71.6,1.6,0.06,0.0,15.2,clouds,57.28,7,27
2018-07-08 03:00:00+00:00,21.1,1018.2,74.6,1.6,0.06,0.0,15.2,clouds,57.62,7,27
2018-07-08 04:00:00+00:00,20.4,1018.2,77.8,1.0,0.06,0.0,17.4,clear,57.42,7,27
2018-07-08 05:00:00+00:00,20.2,1018.2,76.4,1.4,0.06,0.0,15.0,clear,57.28,7,27
2018-07-08 06:00:00+00:00,20.8,1018.6,77.2,1.4,0.0,0.0,15.0,clear,59.34,7,27
2018-07-08 07:00:00+00:00,22.1,1019.0,68.2,1.4,0.0,0.0,15.0,clear,59.15,7,27
2018-07-08 08:00:00+00:00,24.2,1019.2,61.0,1.0,0.0,0.0,8.0,clear,62.82,7,27
2018-07-08 09:00:00+00:00,26.2,1019.4,52.6,0.6,0.0,0.0,8.0,clear,65.98,7,27
2018-07-08 10:00:00+00:00,27.3,1019.6,48.0,1.8,0.0,0.0,8.0,clear,66.48,7,27
2018-07-08 11:00:00+00:00,29.0,1019.4,42.8,2.0,0.0,0.0,8.0,clear,66.96,7,27
2018-07-08 12:00:00+00:00,29.6,1019.4,42.4,2.4,0.0,0.0,8.0,clear,67.06,7,27
2018-07-08 13:00:00+00:00,30.7,1019.0,38.4,2.8,0.0,0.0,12.0,clear,65.99,7,27
2018-07-08 14:00:00+00:00,31.2,1018.4,37.2,3.6,0.0,0.0,16.0,clouds,64.95,7,27
2018-07-08 15:00:00+00:00,31.6,1018.4,36.2,3.4,0.18,0.0,20.0,clouds,65.84,7,27
2018-07-08 16:00:00+00:00,31.0,1017.4,39.6,3.8,0.0,0.0,16.0,clouds,64.98,7,27
2018-07-08 17:00:00+00:00,30.7,1017.4,39.2,3.8,0.0,0.0,16.0,clouds,65.18,7,27
2018-07-08 18:00:00+00:00,29.9,1017.6,43.8,3.6,0.0,0.0,20.0,clouds,63.39,7,27
2018-07-08 19:00:00+00:00,29.1,1017.8,45.0,2.8,0.0,0.0,16.0,clear,67.01,7,27
2018-07-08 20:00:00+00:00,27.7,1018.4,53.6,2.6,0.0,0.0,8.0,clear,67.68,7,27
2018-07-08 21:00:00+00:00,26.2,1018.6,58.4,1.4,0.0,0.0,4.0,clear,66.38,7,27
2018-07-08 22:00:00+00:00,25.1,1019.2,60.2,2.0,0.0,0.0,4.0,clear,65.4,7,27
2018-07-08 23:00:00+00:00,23.9,1019.0,65.8,1.2,0.0,0.0,6.4,clear,62.56,7,27
2018-07-09 00:00:00+00:00,22.8,1019.2,70.2,2.4,0.06,0.0,16.0,clear,57.68,7,28
2018-07-09 01:00:00+00:00,22.5,1018.8,69.4,2.4,0.06,0.0,16.0,clear,56.47,7,28
2018-07-09 02:00:00+00:00,21.8,1018.8,70.0,2.0,0.0,0.0,15.2,clear,56.2,7,28
2018-07-09 03:00:00+00:00,21.2,1018.8,70.4,1.6,0.0,0.0,15.2,clear,56.71,7,28
2018-07-09 04:00:00+00:00,20.7,1018.8,71.0,1.4,0.0,0.0,9.6,clear,62.06,7,28
2018-07-09 05:00:00+00:00,20.2,1019.0,72.8,1.0,0.0,0.0,8.0,clear,65.27,7,28
2018-07-09 06:00:00+00:00,20.5,1019.4,71.6,1.0,0.0,0.0,8.0,clear,68.7,7,28
2018-07-09 07:00:00+00:00,22.6,1019.4,63.0,1.2,0.0,0.0,4.0,clear,68.69,7,28
2018-07-09 08:00:00+00:00,24.7,1019.4,55.4,0.8,0.0,0.0,8.0,clear,69.91,7,28
2018-07-09 09:00:00+00:00,27.3,1019.6,46.2,1.2,0.0,0.0,4.0,clear,72.72,7,28
2018-07-09 10:00:00+00:00,28.9,1019.2,42.8,1.8,0.0,0.0,4.0,clear,73.1,7,28
2018-07-09 11:00:00+00:00,30.2,1019.0,38.8,2.4,0.0,0.0,8.0,clear,73.31,7,28
2018-07-09 12:00:00+00:00,31.2,1018.4,37.2,2.6,0.0,0.0,12.0,clouds,73.0,7,28
2018-07-09 13:00:00+00:00,31.3,1013.0,34.0,4.2,0.0,0.0,12.0,clear,71.81,7,28
2018-07-09 14:00:00+00:00,31.9,1017.4,38.2,4.2,0.0,0.0,12.0,clouds,71.36,7,28
2018-07-09 15:00:00+00:00,31.8,1016.8,37.4,5.0,0.0,0.0,12.0,clouds,71.15,7,28
2018-07-09 16:00:00+00:00,32.0,1016.6,36.6,3.6,0.0,0.0,12.0,clouds,70.45,7,28
2018-07-09 17:00:00+00:00,32.0,1016.4,38.6,3.6,0.0,0.0,12.0,clouds,68.93,7,28
2018-07-09 18:00:00+00:00,30.8,1016.0,42.4,3.8,0.0,0.0,12.0,clouds,68.6,7,28
2018-07-09 19:00:00+00:00,29.7,1016.8,48.8,3.8,0.0,0.0,12.0,clear,68.97,7,28
2018-07-09 20:00:00+00:00,28.2,1017.4,52.8,3.6,0.0,0.0,4.0,clear,69.59,7,28
2018-07-09 21:00:00+00:00,26.3,1017.6,64.6,4.0,0.0,0.0,12.0,clear,68.38,7,28
2018-07-09 22:00:00+00:00,24.9,1018.0,65.0,2.6,0.0,0.0,4.0,clear,64.21,7,28
2018-07-09 23:00:00+00:00,24.3,1018.4,69.4,3.0,0.0,0.0,8.8,clear,60.26,7,28
2018-07-10 00:00:00+00:00,23.4,1018.2,70.4,2.4,0.0,0.0,0.0,clear,57.31,7,28
2018-07-10 01:00:00+00:00,22.7,1017.8,71.6,2.2,0.0,0.0,0.0,clear,55.78,7,28
2018-07-10 02:00:00+00:00,22.2,1017.6,72.2,1.8,0.0,0.0,4.0,clear,55.32,7,28
2018-07-10 03:00:00+00:00,21.1,1017.6,76.2,1.2,0.0,0.0,19.0,clear,56.16,7,28
2018-07-10 04:00:00+00:00,20.9,1017.6,75.8,1.2,0.0,0.0,19.0,clear,60.83,7,28
2018-07-10 05:00:00+00:00,20.0,1017.8,77.6,1.6,0.0,0.0,15.0,clear,63.81,7,28
2018-07-10 06:00:00+00:00,20.3,1018.0,76.2,1.6,0.0,0.0,15.0,clear,67.84,7,28
2018-07-10 07:00:00+00:00,22.0,1018.0,67.4,1.4,0.0,0.0,4.0,clear,69.19,7,28
2018-07-10 08:00:00+00:00,23.9,1018.2,63.4,2.0,0.0,0.0,12.0,clear,69.41,7,28
2018-07-10 09:00:00+00:00,26.4,1018.0,56.6,1.8,0.0,0.0,19.0,clear,72.22,7,28
2018-07-10 10:00:00+00:00,27.4,1018.0,51.4,2.4,0.0,0.0,8.0,clear,72.59,7,28
2018-07-10 11:00:00+00:00,28.3,1017.8,48.2,3.0,0.0,0.0,8.0,clear,73.39,7,28
2018-07-10 12:00:00+00:00,29.5,1017.2,46.2,3.4,0.0,0.0,12.0,clouds,72.61,7,28
2018-07-10 13:00:00+00:00,29.9,1016.6,46.0,4.0,0.0,0.0,12.0,clouds,71.77,7,28
2018-07-10 14:00:00+00:00,30.1,1016.2,46.2,4.6,0.0,0.0,16.0,clouds,71.41,7,28
2018-07-10 15:00:00+00:00,30.2,1016.0,44.2,4.0,0.0,0.0,12.0,clouds,70.91,7,28
2018-07-10 16:00:00+00:00,30.1,1015.6,47.2,4.4,0.0,0.0,12.0,clouds,69.91,7,28
2018-07-10 17:00:00+00:00,29.9,1015.4,47.0,4.4,0.0,0.0,12.0,clouds,68.37,7,28
2018-07-10 18:00:00+00:00,29.0,1015.2,51.0,4.0,0.0,0.0,12.0,clouds,68.21,7,28
2018-07-10 19:00:00+00:00,28.4,1015.4,55.2,3.6,0.0,0.0,8.0,clear,68.78,7,28
2018-07-10 20:00:00+00:00,26.8,1015.4,63.2,2.8,0.0,0.0,8.0,clear,69.31,7,28
2018-07-10 21:00:00+00:00,25.5,1016.0,65.6,2.4,0.0,0.0,8.0,clear,67.97,7,28
2018-07-10 22:00:00+00:00,24.2,1016.0,70.6,2.0,0.0,0.0,8.0,clear,64.54,7,28
2018-07-10 23:00:00+00:00,23.2,1016.2,73.4,1.8,0.0,0.0,4.0,clear,58.54,7,28
2018-07-11 00:00:00+00:00,22.4,1016.4,76.8,1.6,0.0,0.0,4.0,clear,56.97,7,28
2018-07-11 01:00:00+00:00,22.0,1015.8,76.8,1.6,0.0,0.0,4.0,clear,56.47,7,28
2018-07-11 02:00:00+00:00,21.2,1015.8,79.4,1.6,0.0,0.0,12.8,clear,55.63,7,28
2018-07-11 03:00:00+00:00,20.6,1015.4,83.4,1.0,0.0,0.0,15.0,clear,55.99,7,28
2018-07-11 04:00:00+00:00,20.1,1015.2,84.0,1.2,0.0,0.0,30.0,clear,60.21,7,28
2018-07-11 05:00:00+00:00,19.5,1015.2,84.0,1.2,0.0,0.0,30.0,clear,64.62,7,28
2018-07-11 06:00:00+00:00,19.4,1015.6,85.0,1.2,0.0,0.0,23.0,clear,69.31,7,28
2018-07-11 07:00:00+00:00,21.1,1015.6,77.6,2.0,0.0,0.0,34.0,clouds,69.79,7,28
2018-07-11 08:00:00+00:00,22.8,1015.6,72.4,1.2,0.0,0.0,37.0,clouds,70.09,7,28
2018-07-11 09:00:00+00:00,24.7,1015.6,62.0,1.6,0.0,0.0,48.0,clouds,72.78,7,28
2018-07-11 10:00:00+00:00,26.1,1015.6,58.8,2.6,0.0,0.0,41.0,clouds,74.03,7,28
2018-07-11 11:00:00+00:00,26.8,1015.6,56.6,2.8,0.0,0.0,31.0,clouds,74.68,7,28
2018-07-11 12:00:00+00:00,27.9,1015.2,50.0,4.6,0.0,0.0,16.0,clear,73.74,7,28
2018-07-11 13:00:00+00:00,28.6,1015.0,49.0,3.8,0.0,0.0,16.0,clouds,72.06,7,28
2018-07-11 14:00:00+00:00,28.5,1014.0,48.2,4.8,0.0,0.0,23.0,clouds,71.42,7,28
2018-07-11 15:00:00+00:00,29.0,1013.6,49.4,4.0,0.0,0.0,16.0,clouds,70.79,7,28
2018-07-11 16:00:00+00:00,28.7,1013.2,50.6,4.2,0.06,0.0,12.0,clouds,70.24,7,28
2018-07-11 17:00:00+00:00,28.2,1013.2,51.2,4.8,0.0,0.0,20.0,clouds,68.63,7,28
2018-07-11 18:00:00+00:00,27.7,1013.4,54.0,4.2,0.0,0.0,28.0,clouds,69.2,7,28
2018-07-11 19:00:00+00:00,27.0,1013.0,58.8,4.4,0.0,0.0,16.0,clouds,70.25,7,28
2018-07-11 20:00:00+00:00,25.6,1013.4,65.8,3.6,0.0,0.0,16.0,clear,70.88,7,28
2018-07-11 21:00:00+00:00,23.6,1014.4,70.0,3.0,0.0,0.0,14.4,clouds,68.51,7,28
2018-07-11 22:00:00+00:00,23.6,1014.8,70.2,2.2,0.0,0.0,19.0,clear,64.97,7,28
2018-07-11 23:00:00+00:00,23.0,1015.0,73.0,1.6,0.0,0.0,25.4,clouds,64.17,7,28
2018-07-12 00:00:00+00:00,22.4,1014.8,75.8,2.2,0.0,0.0,32.4,clouds,61.0,7,28
2018-07-12 01:00:00+00:00,22.0,1014.8,75.2,2.2,0.0,0.0,23.2,clouds,59.95,7,28
2018-07-12 02:00:00+00:00,21.1,1015.0,79.0,2.2,0.0,0.0,30.0,clouds,59.88,7,28
2018-07-12 03:00:00+00:00,20.8,1014.4,77.4,2.2,0.0,0.0,38.8,clouds,60.72,7,28
2018-07-12 04:00:00+00:00,20.8,1014.6,78.4,2.8,0.0,0.0,47.4,clouds,64.63,7,28
2018-07-12 05:00:00+00:00,19.7,1014.6,77.8,2.2,0.0,0.0,41.8,clouds,66.6,7,28
2018-07-12 06:00:00+00:00,19.7,1015.1666666666666,81.5,1.8333333333333333,0.3,0.0,43.333333333333336,clouds,71.27,7,28
2018-07-12 07:00:00+00:00,21.5,1015.4,72.0,1.4,0.0,0.0,37.0,clouds,73.09,7,28
2018-07-12 08:00:00+00:00,23.1,1015.6,67.2,1.8,0.0,0.0,37.0,clouds,72.34,7,28
2018-07-12 09:00:00+00:00,24.6,1016.0,59.2,1.0,0.0,0.0,37.0,clouds,75.15,7,28
2018-07-12 10:00:00+00:00,26.0,1015.8,57.8,2.4,0.0,0.0,38.0,clouds,76.35,7,28
2018-07-12 11:00:00+00:00,26.7,1016.0,50.8,2.4,0.0,0.0,34.0,clouds,76.84,7,28
2018-07-12 12:00:00+00:00,26.9,1015.8,52.4,3.2,0.0,0.0,49.0,clouds,76.13,7,28
2018-07-12 13:00:00+00:00,27.3,1015.6,53.8,3.6,0.0,0.0,46.0,clouds,74.47,7,28
2018-07-12 14:00:00+00:00,27.8,1015.2,51.4,4.0,0.0,0.0,46.0,clouds,74.03,7,28
2018-07-12 15:00:00+00:00,28.0,1014.8,50.8,4.6,0.0,0.0,24.0,clouds,73.42,7,28
2018-07-12 16:00:00+00:00,28.2,1015.2,45.8,4.4,0.0,0.0,28.0,clouds,72.56,7,28
2018-07-12 17:00:00+00:00,27.7,1014.6,49.0,3.8,0.0,0.0,20.0,clouds,70.28,7,28
2018-07-12 18:00:00+00:00,27.3,1014.8,46.2,4.6,0.0,0.0,23.0,clouds,70.98,7,28
2018-07-12 19:00:00+00:00,26.0,1015.4,52.8,3.8,0.0,0.0,16.0,clouds,71.24,7,28
2018-07-12 20:00:00+00:00,25.1,1015.2,58.4,3.2,0.0,0.0,12.0,clear,71.0,7,28
2018-07-12 21:00:00+00:00,24.3,1016.0,57.2,2.2,0.0,0.0,12.0,clear,68.89,7,28
2018-07-12 22:00:00+00:00,22.8,1016.6,61.8,2.0,0.0,0.0,12.0,clear,65.71,7,28
2018-07-12 23:00:00+00:00,22.0,1016.8,67.4,2.2,0.0,0.0,15.0,clear,64.03,7,28
2018-07-13 00:00:00+00:00,21.5,1017.0,72.2,2.2,0.0,0.0,8.0,clear,61.25,7,28
2018-07-13 01:00:00+00:00,20.8,1017.0,71.8,1.8,0.0,0.0,4.0,clear,59.77,7,28
2018-07-13 02:00:00+00:00,20.3,1016.8,75.4,1.6,0.0,0.0,16.0,clear,59.92,7,28
2018-07-13 03:00:00+00:00,20.1,1016.8,74.4,1.2,0.0,0.0,15.0,clear,61.77,7,28
2018-07-13 04:00:00+00:00,19.6,1016.8,77.4,1.4,0.0,0.0,12.0,clear,64.63,7,28
2018-07-13 05:00:00+00:00,19.2,1016.8,79.0,1.0,0.0,0.0,14.4,clouds,66.4,7,28
2018-07-13 06:00:00+00:00,19.4,1017.2,78.0,1.4,0.0,0.0,10.4,clouds,71.31,7,28
2018-07-13 07:00:00+00:00,20.6,1017.4,71.8,1.4,0.0,0.0,16.0,clouds,71.92,7,28
2018-07-13 08:00:00+00:00,22.6,1017.2,66.4,2.8,0.0,0.0,23.0,clouds,71.75,7,28
2018-07-13 09:00:00+00:00,24.2,1011.8,60.8,1.6,0.0,0.0,32.4,clouds,74.38,7,28
2018-07-13 10:00:00+00:00,25.4,1017.4,59.6,2.2,0.0,0.0,28.0,clouds,74.94,7,28
2018-07-13 11:00:00+00:00,26.8,1017.6,51.2,2.8,0.0,0.0,16.0,clouds,75.26,7,28
2018-07-13 12:00:00+00:00,27.7,1017.0,51.0,3.4,0.06,0.0,21.6,clouds,73.73,7,28
2018-07-13 13:00:00+00:00,28.1,1016.8,48.6,3.6,0.0,0.0,16.0,clouds,72.9,7,28
2018-07-13 14:00:00+00:00,28.7,1016.6,51.0,3.6,0.18,0.0,24.0,clouds,72.52,7,28
2018-07-13 15:00:00+00:00,28.2,1016.4,53.8,3.6,0.06,0.0,24.0,clouds,72.56,7,28
2018-07-13 16:00:00+00:00,28.7,1016.4,49.4,4.6,0.0,0.0,16.0,clouds,71.52,7,28
2018-07-13 17:00:00+00:00,28.3,1015.8,47.8,3.4,0.0,0.0,23.0,clouds,70.1,7,28
2018-07-13 18:00:00+00:00,27.7,1015.6,48.8,3.0,0.0,0.0,23.0,clouds,70.86,7,28
2018-07-13 19:00:00+00:00,27.1,1015.6,52.8,2.6,0.0,0.0,16.0,clouds,71.52,7,28
2018-07-13 20:00:00+00:00,25.8,1015.6,59.2,3.0,0.06,0.0,20.0,clouds,71.28,7,28
2018-07-13 21:00:00+00:00,25.3,1016.2,56.8,2.6,0.0,0.0,12.0,clear,70.12,7,28
2018-07-13 22:00:00+00:00,23.6,1017.6666666666666,68.16666666666667,2.3333333333333335,0.09999999999999999,0.0,28.333333333333332,clear,67.6,7,28
2018-07-13 23:00:00+00:00,23.2,1017.4,67.0,1.6,0.0,0.0,4.0,clear,66.75,7,28
2018-07-14 00:00:00+00:00,22.7,1017.2,71.8,1.6,0.0,0.0,4.0,clear,65.98,7,28
2018-07-14 01:00:00+00:00,22.3,1017.4,73.2,1.4,0.06,0.0,22.0,clear,65.47,7,28
2018-07-14 02:00:00+00:00,21.7,1016.6,72.2,2.4,0.0,0.0,20.0,clear,65.21,7,28
2018-07-14 03:00:00+00:00,20.5,1016.6,79.2,1.8,0.0,0.0,8.0,clear,65.46,7,28
2018-07-14 04:00:00+00:00,19.7,1016.8,80.8,1.6,0.0,0.0,8.0,clear,64.69,7,28
2018-07-14 05:00:00+00:00,19.4,1016.8,79.8,1.4,0.0,0.0,12.0,clear,64.83,7,28
2018-07-14 06:00:00+00:00,19.5,1017.0,80.4,1.0,0.0,0.0,19.0,clear,66.85,7,28
2018-07-14 07:00:00+00:00,21.3,1017.6,70.8,1.2,0.0,0.0,19.0,clear,67.34,7,28
2018-07-14 08:00:00+00:00,23.2,1017.6,65.2,0.6,0.0,0.0,19.0,clear,67.95,7,28
2018-07-14 09:00:00+00:00,25.1,1017.8,56.2,1.0,0.0,0.0,12.0,clear,68.65,7,28
2018-07-14 10:00:00+00:00,26.2,1012.4,54.2,1.2,0.0,0.0,19.0,clear,68.58,7,28
2018-07-14 11:00:00+00:00,27.7,1017.8,48.8,2.2,0.0,0.0,12.0,clear,68.25,7,28
2018-07-14 12:00:00+00:00,28.4,1017.8,44.6,3.4,0.0,0.0,16.0,clouds,68.05,7,28
2018-07-14 13:00:00+00:00,29.3,1017.2,45.2,4.0,0.0,0.0,20.0,clouds,66.52,7,28
2018-07-14 14:00:00+00:00,30.5,1011.2,39.8,3.4,0.0,0.0,12.0,clear,64.86,7,28
2018-07-14 15:00:00+00:00,29.9,1016.4,43.6,4.6,0.0,0.0,12.0,clear,63.85,7,28
2018-07-14 16:00:00+00:00,29.5,1016.0,45.8,4.4,0.0,0.0,8.0,clear,63.57,7,28
2018-07-14 17:00:00+00:00,29.0,1015.8,44.0,4.4,0.0,0.0,8.0,clear,65.0,7,28
2018-07-14 18:00:00+00:00,28.1,1015.6,46.4,3.8,0.0,0.0,8.0,clear,67.73,7,28
2018-07-14 19:00:00+00:00,27.1,1015.4,47.4,4.0,0.0,0.0,8.0,clear,69.0,7,28
2018-07-14 20:00:00+00:00,26.2,1016.0,52.6,3.4,0.0,0.0,8.0,clear,69.38,7,28
2018-07-14 21:00:00+00:00,24.6,1016.2,57.0,2.8,0.0,0.0,8.0,clear,68.6,7,28
2018-07-14 22:00:00+00:00,23.5,1016.8,61.2,2.8,0.0,0.0,15.0,clear,67.63,7,28
2018-07-14 23:00:00+00:00,23.0,1017.4,65.2,2.0,0.0,0.0,8.0,clear,66.53,7,28
