totalload_actual,variable,value
31957.0,wind,3473.0
32345.0,wind,4057.0
32208.0,wind,4751.0
31191.0,wind,5538.0
30472.0,wind,5876.0
30264.0,wind,6054.0
30142.0,wind,6364.0
29695.0,wind,6021.0
30520.0,wind,5181.0
32755.0,wind,5621.0
31568.0,wind,6296.0
28711.0,wind,6874.0
26340.0,wind,7163.0
26920.0,wind,11911.0
25124.0,wind,12191.0
23924.0,wind,12360.0
23113.0,wind,12376.0
22757.0,wind,12327.0
22794.0,wind,12177.0
23282.0,wind,12317.0
24315.0,wind,12101.0
25782.0,wind,11892.0
28152.0,wind,11746.0
29725.0,wind,11477.0
29882.0,wind,11251.0
29600.0,wind,11579.0
29818.0,wind,12064.0
29244.0,wind,12523.0
27992.0,wind,12314.0
27102.0,wind,12397.0
27192.0,wind,12081.0
29086.0,wind,11907.0
29838.0,wind,11695.0
30010.0,wind,11181.0
29958.0,wind,10859.0
28611.0,wind,10585.0
26716.0,wind,10363.0
24844.0,wind,6217.0
23201.0,wind,6174.0
22324.0,wind,5906.0
21937.0,wind,5689.0
21917.0,wind,5480.0
22698.0,wind,5253.0
25804.0,wind,5366.0
30672.0,wind,5388.0
33475.0,wind,5299.0
34457.0,wind,5170.0
34678.0,wind,4708.0
34455.0,wind,4297.0
34017.0,wind,3804.0
33935.0,wind,3408.0
32913.0,wind,3073.0
32472.0,wind,2894.0
32339.0,wind,2755.0
33164.0,wind,2908.0
35026.0,wind,3027.0
35527.0,wind,2978.0
35791.0,wind,2684.0
34920.0,wind,2381.0
32121.0,wind,2079.0
28967.0,wind,1902.0
23262.0,wind,5122.0
22037.0,wind,5217.0
21005.0,wind,5565.0
20641.0,wind,6135.0
20388.0,wind,6500.0
20493.0,wind,6650.0
21227.0,wind,6651.0
22369.0,wind,6695.0
23082.0,wind,6587.0
24993.0,wind,6356.0
26595.0,wind,6040.0
27140.0,wind,6284.0
27499.0,wind,6594.0
27867.0,wind,6757.0
27531.0,wind,6883.0
26366.0,wind,7077.0
25644.0,wind,7304.0
25153.0,wind,7377.0
24993.0,wind,6976.0
25835.0,wind,6593.0
27790.0,wind,6866.0
27650.0,wind,7990.0
25829.0,wind,9081.0
24342.0,wind,9634.0
23238.0,wind,9642.0
21961.0,wind,9508.0
20903.0,wind,9042.0
20285.0,wind,9294.0
19912.0,wind,8762.0
19951.0,wind,8746.0
20325.0,wind,9390.0
20749.0,wind,9035.0
21077.0,wind,9475.0
22536.0,wind,8618.0
24144.0,wind,8638.0
25169.0,wind,9306.0
25642.0,wind,9329.0
26048.0,wind,8157.0
25591.0,wind,7788.0
24174.0,wind,8401.0
23349.0,wind,8665.0
23213.0,wind,8641.0
23462.0,wind,8108.0
24862.0,wind,7306.0
27252.0,wind,7300.0
27392.0,wind,7309.0
25904.0,wind,7747.0
24330.0,wind,8428.0
22651.0,wind,9403.0
21443.0,wind,9822.0
20878.0,wind,10279.0
20618.0,wind,9902.0
20630.0,wind,9904.0
21259.0,wind,9658.0
23784.0,wind,8942.0
27551.0,wind,8491.0
29451.0,wind,7969.0
30016.0,wind,7125.0
30607.0,wind,6374.0
30931.0,wind,6031.0
31337.0,wind,5727.0
31293.0,wind,5161.0
30361.0,wind,4749.0
29781.0,wind,4228.0
29622.0,wind,4037.0
29484.0,wind,4321.0
29323.0,wind,3717.0
30397.0,wind,3267.0
32501.0,wind,3100.0
31417.0,wind,2497.0
28619.0,wind,1627.0
26287.0,wind,1302.0
24780.0,wind,968.0
23466.0,wind,854.0
22660.0,wind,752.0
22427.0,wind,694.0
22445.0,wind,577.0
22888.0,wind,515.0
24869.0,wind,627.0
28503.0,wind,775.0
30376.0,wind,858.0
30949.0,wind,821.0
31433.0,wind,594.0
31684.0,wind,574.0
32065.0,wind,633.0
31912.0,wind,725.0
30875.0,wind,735.0
30170.0,wind,706.0
29974.0,wind,768.0
29859.0,wind,832.0
29437.0,wind,912.0
30475.0,wind,950.0
32724.0,wind,1104.0
31691.0,wind,1291.0
28684.0,wind,1178.0
26392.0,wind,1046.0
25002.0,wind,876.0
23867.0,wind,659.0
23002.0,wind,539.0
22669.0,wind,481.0
22532.0,wind,442.0
22981.0,wind,533.0
25076.0,wind,659.0
28844.0,wind,738.0
30722.0,wind,686.0
31257.0,wind,565.0
31572.0,wind,359.0
31879.0,wind,265.0
32194.0,wind,259.0
32066.0,wind,379.0
31103.0,wind,478.0
30607.0,wind,617.0
30424.0,wind,805.0
30320.0,wind,975.0
29850.0,wind,899.0
31098.0,wind,918.0
33162.0,wind,965.0
31945.0,wind,1169.0
28876.0,wind,1308.0
26545.0,wind,1677.0
25218.0,wind,2143.0
23858.0,wind,2494.0
23071.0,wind,2746.0
22760.0,wind,3077.0
22681.0,wind,3360.0
23130.0,wind,3896.0
25332.0,wind,4632.0
28848.0,wind,5155.0
30823.0,wind,5740.0
31429.0,wind,6064.0
31799.0,wind,6238.0
32133.0,wind,6588.0
32345.0,wind,6993.0
32149.0,wind,6913.0
30995.0,wind,7141.0
30249.0,wind,7136.0
29928.0,wind,7088.0
30087.0,wind,7045.0
29671.0,wind,7183.0
31002.0,wind,7079.0
32756.0,wind,7115.0
31690.0,wind,6965.0
28782.0,wind,7031.0
26459.0,wind,6816.0
25050.0,wind,6636.0
23821.0,wind,6698.0
22957.0,wind,6744.0
22735.0,wind,6871.0
22678.0,wind,6949.0
22847.0,wind,7441.0
24796.0,wind,7991.0
28418.0,wind,8228.0
30446.0,wind,7702.0
31242.0,wind,7413.0
31758.0,wind,7309.0
32073.0,wind,7312.0
32320.0,wind,7584.0
31919.0,wind,7647.0
30860.0,wind,7596.0
30201.0,wind,7762.0
29656.0,wind,7728.0
29516.0,wind,7483.0
29190.0,wind,7227.0
30397.0,wind,7181.0
31853.0,wind,7230.0
30898.0,wind,7380.0
28368.0,wind,7701.0
26331.0,wind,7586.0
24963.0,wind,7083.0
23395.0,wind,7012.0
22347.0,wind,6998.0
21799.0,wind,7009.0
21428.0,wind,7173.0
21195.0,wind,7279.0
21648.0,wind,7168.0
22909.0,wind,7195.0
24098.0,wind,6950.0
26121.0,wind,6745.0
27566.0,wind,6480.0
28001.0,wind,6902.0
28321.0,wind,7523.0
28378.0,wind,7990.0
27645.0,wind,8132.0
26283.0,wind,8012.0
25286.0,wind,8166.0
24867.0,wind,8129.0
24877.0,wind,8162.0
26456.0,wind,8035.0
28237.0,wind,8044.0
28003.0,wind,7747.0
26245.0,wind,7452.0
24495.0,wind,7163.0
22910.0,wind,6523.0
21567.0,wind,5906.0
20497.0,wind,5455.0
19934.0,wind,5214.0
19685.0,wind,4960.0
19740.0,wind,4705.0
20021.0,wind,4625.0
20634.0,wind,4367.0
21157.0,wind,4017.0
22546.0,wind,3766.0
24356.0,wind,3583.0
25294.0,wind,3267.0
25513.0,wind,3112.0
26015.0,wind,2944.0
25760.0,wind,2775.0
24456.0,wind,2697.0
23490.0,wind,2655.0
23179.0,wind,2692.0
23209.0,wind,2912.0
25162.0,wind,3194.0
27625.0,wind,3672.0
27498.0,wind,4085.0
25994.0,wind,4405.0
24490.0,wind,4451.0
22876.0,wind,4640.0
21577.0,wind,4809.0
20937.0,wind,5036.0
20724.0,wind,5320.0
20673.0,wind,5809.0
21339.0,wind,6275.0
23925.0,wind,6848.0
27651.0,wind,7117.0
29922.0,wind,7393.0
30642.0,wind,7383.0
31164.0,wind,7261.0
31386.0,wind,7314.0
31642.0,wind,7517.0
31648.0,wind,7556.0
30765.0,wind,7703.0
30148.0,wind,8021.0
29673.0,wind,8412.0
29480.0,wind,8731.0
29143.0,wind,9011.0
30850.0,wind,9329.0
32699.0,wind,9661.0
31649.0,wind,9897.0
28733.0,wind,10188.0
26165.0,wind,10318.0
24540.0,wind,10163.0
23265.0,wind,9888.0
22469.0,wind,9167.0
22257.0,wind,8907.0
22156.0,wind,8699.0
22609.0,wind,8718.0
24810.0,wind,8986.0
28523.0,wind,8914.0
30589.0,wind,8634.0
31029.0,wind,8093.0
31407.0,wind,7221.0
31735.0,wind,6849.0
31935.0,wind,5980.0
31846.0,wind,5336.0
30908.0,wind,5082.0
30380.0,wind,4949.0
30057.0,wind,4709.0
29835.0,wind,4839.0
29423.0,wind,4814.0
31075.0,wind,4878.0
32790.0,wind,4922.0
31700.0,wind,5160.0
28923.0,wind,5344.0
26439.0,wind,5195.0
24961.0,wind,5041.0
23593.0,wind,4972.0
22766.0,wind,4960.0
22510.0,wind,4618.0
22408.0,wind,4440.0
22761.0,wind,4323.0
24812.0,wind,4302.0
28444.0,wind,4248.0
30409.0,wind,4328.0
30820.0,wind,4060.0
31366.0,wind,3454.0
31602.0,wind,3257.0
31580.0,wind,3442.0
31540.0,wind,3536.0
30643.0,wind,3505.0
30097.0,wind,3631.0
29838.0,wind,3660.0
29645.0,wind,3706.0
29358.0,wind,3807.0
30882.0,wind,4278.0
32827.0,wind,4629.0
31672.0,wind,4683.0
28601.0,wind,4710.0
26194.0,wind,4552.0
24638.0,wind,4541.0
23402.0,wind,4311.0
22613.0,wind,3929.0
22303.0,wind,3545.0
22281.0,wind,3190.0
22683.0,wind,2926.0
24716.0,wind,2477.0
28397.0,wind,2139.0
30508.0,wind,1957.0
30918.0,wind,1769.0
31395.0,wind,1250.0
31501.0,wind,873.0
31814.0,wind,720.0
31756.0,wind,649.0
30798.0,wind,528.0
30296.0,wind,460.0
29983.0,wind,495.0
29756.0,wind,553.0
29385.0,wind,558.0
31025.0,wind,724.0
32625.0,wind,696.0
31575.0,wind,694.0
28622.0,wind,646.0
26338.0,wind,666.0
24886.0,wind,676.0
23654.0,wind,636.0
22803.0,wind,582.0
22524.0,wind,625.0
22436.0,wind,559.0
22817.0,wind,565.0
24817.0,wind,687.0
28643.0,wind,729.0
30539.0,wind,688.0
30980.0,wind,764.0
31445.0,wind,711.0
31781.0,wind,623.0
32054.0,wind,853.0
31922.0,wind,1332.0
30884.0,wind,1805.0
30193.0,wind,2183.0
29730.0,wind,2644.0
29545.0,wind,3138.0
29479.0,wind,4054.0
31137.0,wind,4725.0
32202.0,wind,5081.0
31147.0,wind,5233.0
28503.0,wind,5624.0
26397.0,wind,6033.0
25102.0,wind,6415.0
23673.0,wind,6425.0
22481.0,wind,6186.0
21918.0,wind,6137.0
21476.0,wind,6527.0
21277.0,wind,6979.0
21837.0,wind,7873.0
23140.0,wind,8693.0
24618.0,wind,9350.0
26291.0,wind,9814.0
27925.0,wind,9532.0
28328.0,wind,9488.0
28481.0,wind,9587.0
28600.0,wind,9690.0
27782.0,wind,9917.0
26549.0,wind,10192.0
25676.0,wind,10735.0
25361.0,wind,10991.0
25603.0,wind,10468.0
27274.0,wind,9921.0
28649.0,wind,9206.0
28415.0,wind,8912.0
26529.0,wind,9121.0
24845.0,wind,9133.0
23114.0,wind,8392.0
21573.0,wind,8397.0
20546.0,wind,8530.0
19965.0,wind,8368.0
19691.0,wind,8576.0
19599.0,wind,8567.0
19590.0,wind,8737.0
20112.0,wind,8572.0
20615.0,wind,8604.0
22003.0,wind,8489.0
24192.0,wind,8985.0
25523.0,wind,9338.0
26028.0,wind,9695.0
26232.0,wind,10143.0
26832.0,wind,10367.0
26579.0,wind,10008.0
25248.0,wind,9776.0
24613.0,wind,9678.0
24575.0,wind,9213.0
26517.0,wind,9077.0
28268.0,wind,8924.0
29017.0,wind,9008.0
28600.0,wind,9156.0
27235.0,wind,9365.0
25031.0,wind,9234.0
23541.0,wind,9466.0
22371.0,wind,9739.0
21506.0,wind,10012.0
21265.0,wind,9691.0
21140.0,wind,9731.0
21948.0,wind,10441.0
24931.0,wind,10873.0
28781.0,wind,11199.0
31412.0,wind,11538.0
32914.0,wind,11635.0
33661.0,wind,11816.0
33975.0,wind,12354.0
34176.0,wind,12592.0
33961.0,wind,13003.0
33048.0,wind,13466.0
32558.0,wind,13505.0
32271.0,wind,13232.0
32282.0,wind,12288.0
33872.0,wind,11344.0
35131.0,wind,11592.0
35278.0,wind,12060.0
33936.0,wind,12356.0
31008.0,wind,11924.0
28112.0,wind,11460.0
26052.0,wind,10904.0
24492.0,wind,10398.0
23648.0,wind,10104.0
23310.0,wind,9336.0
23215.0,wind,8823.0
23911.0,wind,8401.0
26682.0,wind,8030.0
30532.0,wind,7534.0
32861.0,wind,6889.0
33697.0,wind,6602.0
34094.0,wind,6707.0
34350.0,wind,6892.0
34270.0,wind,7303.0
34200.0,wind,7570.0
33456.0,wind,7272.0
33092.0,wind,6925.0
32980.0,wind,6864.0
33329.0,wind,6536.0
34718.0,wind,7022.0
35789.0,wind,7230.0
35945.0,wind,6909.0
34729.0,wind,6363.0
31800.0,wind,5478.0
28793.0,wind,4983.0
26566.0,wind,5029.0
24880.0,wind,4896.0
23941.0,wind,4922.0
23600.0,wind,4753.0
23544.0,wind,4731.0
24085.0,wind,4535.0
26384.0,wind,4321.0
30060.0,wind,4004.0
32454.0,wind,3964.0
33604.0,wind,3717.0
34296.0,wind,3928.0
34398.0,wind,4086.0
34366.0,wind,4229.0
34363.0,wind,4635.0
33430.0,wind,4758.0
33102.0,wind,4835.0
32815.0,wind,4929.0
32802.0,wind,4759.0
33925.0,wind,4202.0
34202.0,wind,3908.0
34131.0,wind,3545.0
33050.0,wind,3103.0
30834.0,wind,2533.0
28361.0,wind,2350.0
28830.0,wind,13844.0
26646.0,wind,13660.0
25233.0,wind,13280.0
24749.0,wind,12653.0
24751.0,wind,12293.0
25463.0,wind,12477.0
28169.0,wind,11762.0
32866.0,wind,10929.0
36037.0,wind,11130.0
36999.0,wind,11130.0
37470.0,wind,10736.0
37359.0,wind,11101.0
36964.0,wind,12061.0
36807.0,wind,12840.0
35636.0,wind,13186.0
35082.0,wind,13167.0
34864.0,wind,12506.0
35250.0,wind,11246.0
37024.0,wind,10797.0
38201.0,wind,10694.0
38496.0,wind,10567.0
37722.0,wind,10048.0
35030.0,wind,9210.0
31666.0,wind,8821.0
28542.0,wind,7177.0
26157.0,wind,7267.0
24391.0,wind,7349.0
23370.0,wind,7547.0
22974.0,wind,7887.0
22923.0,wind,8230.0
23390.0,wind,8538.0
24138.0,wind,9146.0
24832.0,wind,9480.0
27303.0,wind,9147.0
29408.0,wind,8673.0
30204.0,wind,8216.0
29838.0,wind,8068.0
30014.0,wind,8369.0
29814.0,wind,8954.0
28485.0,wind,9505.0
27806.0,wind,9895.0
27538.0,wind,9266.0
28800.0,wind,8853.0
31815.0,wind,9046.0
33319.0,wind,9306.0
33586.0,wind,9530.0
32515.0,wind,9403.0
29957.0,wind,9450.0
25428.0,wind,11979.0
23640.0,wind,11967.0
22486.0,wind,12104.0
21697.0,wind,12020.0
21240.0,wind,11301.0
21356.0,wind,11646.0
21715.0,wind,11569.0
21857.0,wind,11597.0
22908.0,wind,11677.0
25214.0,wind,12548.0
27004.0,wind,13106.0
27847.0,wind,13861.0
27909.0,wind,14479.0
28381.0,wind,14497.0
28031.0,wind,14630.0
26685.0,wind,14416.0
25753.0,wind,14187.0
25732.0,wind,14169.0
26215.0,wind,13522.0
29062.0,wind,14346.0
31250.0,wind,14671.0
31396.0,wind,14963.0
30295.0,wind,15009.0
27751.0,wind,14872.0
27429.0,wind,8646.0
25658.0,wind,8815.0
24471.0,wind,9429.0
23965.0,wind,10289.0
23894.0,wind,11027.0
24493.0,wind,11512.0
27048.0,wind,11844.0
31216.0,wind,12185.0
33934.0,wind,12480.0
35393.0,wind,12269.0
35849.0,wind,12156.0
35584.0,wind,12210.0
35720.0,wind,12414.0
35336.0,wind,12590.0
34227.0,wind,12798.0
33620.0,wind,12938.0
33282.0,wind,13283.0
32932.0,wind,13155.0
32519.0,wind,12799.0
32793.0,wind,12474.0
34344.0,wind,11917.0
35445.0,wind,11252.0
32518.0,wind,10428.0
29980.0,wind,9961.0
25577.0,wind,1945.0
24037.0,wind,2160.0
23132.0,wind,2628.0
22736.0,wind,3020.0
22629.0,wind,3311.0
23013.0,wind,3541.0
25034.0,wind,3514.0
27501.0,wind,3338.0
29657.0,wind,3079.0
31085.0,wind,2605.0
31588.0,wind,2590.0
31925.0,wind,2605.0
32231.0,wind,2841.0
32078.0,wind,3384.0
31050.0,wind,3755.0
30295.0,wind,4027.0
29920.0,wind,3683.0
29745.0,wind,3285.0
29282.0,wind,3098.0
28959.0,wind,3040.0
29172.0,wind,2808.0
30350.0,wind,2754.0
29071.0,wind,3025.0
26979.0,wind,3213.0
23366.0,wind,2431.0
21979.0,wind,2234.0
21092.0,wind,2219.0
20860.0,wind,2484.0
20942.0,wind,2508.0
21494.0,wind,2349.0
23772.0,wind,2339.0
26655.0,wind,2285.0
29073.0,wind,1949.0
30517.0,wind,1944.0
31229.0,wind,1998.0
31896.0,wind,2178.0
32249.0,wind,2150.0
32175.0,wind,2349.0
31266.0,wind,2762.0
30684.0,wind,3112.0
30403.0,wind,3438.0
30445.0,wind,3823.0
29822.0,wind,4131.0
29694.0,wind,4297.0
29992.0,wind,4157.0
30419.0,wind,4007.0
29450.0,wind,3887.0
26998.0,wind,3980.0
29111.0,wind,5917.0
27364.0,wind,5841.0
26083.0,wind,6008.0
25562.0,wind,5989.0
25216.0,wind,5858.0
25471.0,wind,5720.0
27062.0,wind,5301.0
29448.0,wind,4890.0
31759.0,wind,4382.0
34042.0,wind,4261.0
35443.0,wind,3735.0
36179.0,wind,3564.0
37273.0,wind,3714.0
37542.0,wind,3851.0
36889.0,wind,3946.0
36131.0,wind,4647.0
35948.0,wind,5715.0
35751.0,wind,5493.0
34994.0,wind,5176.0
34307.0,wind,4725.0
33774.0,wind,4048.0
33286.0,wind,3632.0
32449.0,wind,3807.0
30186.0,wind,3953.0
27447.0,wind,5047.0
25972.0,wind,4879.0
24738.0,wind,4288.0
23960.0,wind,3843.0
23329.0,wind,3486.0
23135.0,wind,3129.0
23333.0,wind,2746.0
23474.0,wind,2402.0
24803.0,wind,2270.0
27012.0,wind,2340.0
28746.0,wind,2562.0
29747.0,wind,2778.0
30608.0,wind,2845.0
31266.0,wind,2911.0
31304.0,wind,2810.0
30673.0,wind,2839.0
30164.0,wind,3108.0
29722.0,wind,3499.0
29602.0,wind,3763.0
29336.0,wind,3636.0
29473.0,wind,3588.0
30529.0,wind,3415.0
29873.0,wind,3478.0
28098.0,wind,3309.0
25789.0,wind,4101.0
24457.0,wind,3835.0
23568.0,wind,3610.0
23191.0,wind,3332.0
22932.0,wind,2883.0
23230.0,wind,2868.0
24750.0,wind,2849.0
27292.0,wind,2748.0
28402.0,wind,2529.0
29852.0,wind,2303.0
30828.0,wind,2283.0
31642.0,wind,2492.0
32488.0,wind,2743.0
32952.0,wind,2581.0
32326.0,wind,2789.0
31721.0,wind,2913.0
31598.0,wind,3120.0
31494.0,wind,3610.0
30950.0,wind,4257.0
30708.0,wind,4101.0
31816.0,wind,3871.0
32479.0,wind,3969.0
29880.0,wind,3902.0
27483.0,wind,3864.0
24978.0,wind,7485.0
23732.0,wind,7745.0
22989.0,wind,7981.0
22614.0,wind,7971.0
22544.0,wind,7530.0
23043.0,wind,7356.0
25107.0,wind,7396.0
28403.0,wind,7094.0
30168.0,wind,6639.0
30884.0,wind,6734.0
31432.0,wind,6634.0
31793.0,wind,7579.0
32235.0,wind,7927.0
32168.0,wind,8045.0
31138.0,wind,8208.0
30495.0,wind,8136.0
30233.0,wind,7902.0
30005.0,wind,7011.0
29438.0,wind,6637.0
29989.0,wind,6126.0
31788.0,wind,6216.0
30847.0,wind,6803.0
28086.0,wind,7473.0
25972.0,wind,7648.0
24688.0,wind,10016.0
22935.0,wind,9607.0
21844.0,wind,9100.0
21044.0,wind,8928.0
20723.0,wind,9039.0
20788.0,wind,9277.0
21136.0,wind,9316.0
21474.0,wind,8598.0
22154.0,wind,8487.0
24239.0,wind,7288.0
25997.0,wind,6728.0
26512.0,wind,6384.0
26446.0,wind,6389.0
26888.0,wind,6021.0
26739.0,wind,5833.0
25540.0,wind,6039.0
24815.0,wind,6151.0
24941.0,wind,6112.0
27147.0,wind,6054.0
28672.0,wind,5901.0
29547.0,wind,5672.0
29529.0,wind,5636.0
28381.0,wind,5793.0
26350.0,wind,6348.0
27094.0,wind,1730.0
25213.0,wind,1730.0
24014.0,wind,1889.0
23604.0,wind,1929.0
23519.0,wind,2039.0
24182.0,wind,2128.0
26884.0,wind,2025.0
31576.0,wind,2084.0
34372.0,wind,2298.0
35075.0,wind,2590.0
35218.0,wind,2709.0
35061.0,wind,2504.0
34725.0,wind,2573.0
34552.0,wind,2793.0
33561.0,wind,2967.0
33386.0,wind,3280.0
33334.0,wind,3104.0
34162.0,wind,3261.0
35889.0,wind,3567.0
36295.0,wind,3985.0
36353.0,wind,4159.0
35476.0,wind,4415.0
32710.0,wind,4807.0
29497.0,wind,4804.0
26186.0,wind,1088.0
24407.0,wind,1121.0
23344.0,wind,1283.0
23016.0,wind,1451.0
22948.0,wind,1573.0
23548.0,wind,1673.0
25983.0,wind,1881.0
29991.0,wind,2055.0
32068.0,wind,2162.0
33006.0,wind,2286.0
33311.0,wind,2343.0
33207.0,wind,2467.0
33160.0,wind,2604.0
33032.0,wind,2669.0
32061.0,wind,2710.0
31511.0,wind,2767.0
31248.0,wind,2868.0
31656.0,wind,2976.0
33649.0,wind,3243.0
34538.0,wind,3517.0
34777.0,wind,3642.0
33463.0,wind,3692.0
30849.0,wind,3924.0
28019.0,wind,4214.0
26117.0,wind,4300.0
24435.0,wind,4227.0
23467.0,wind,4151.0
23120.0,wind,4180.0
23042.0,wind,4184.0
23711.0,wind,4564.0
26196.0,wind,4770.0
30035.0,wind,4974.0
32063.0,wind,5035.0
32960.0,wind,4814.0
33225.0,wind,4664.0
33260.0,wind,4480.0
33299.0,wind,4588.0
33179.0,wind,4538.0
32172.0,wind,4487.0
31693.0,wind,4488.0
31380.0,wind,4392.0
31664.0,wind,4208.0
33438.0,wind,4401.0
34092.0,wind,5031.0
34270.0,wind,5496.0
33133.0,wind,5854.0
30453.0,wind,6032.0
27708.0,wind,6188.0
25900.0,wind,6301.0
24272.0,wind,6207.0
23286.0,wind,6285.0
22953.0,wind,5999.0
22911.0,wind,5285.0
23604.0,wind,4688.0
26178.0,wind,4130.0
29926.0,wind,3636.0
31718.0,wind,3239.0
32670.0,wind,2733.0
33228.0,wind,2244.0
33271.0,wind,2163.0
33383.0,wind,1950.0
33176.0,wind,1714.0
32148.0,wind,1681.0
31717.0,wind,1635.0
31567.0,wind,1699.0
31969.0,wind,1860.0
33669.0,wind,2312.0
34310.0,wind,2709.0
34259.0,wind,3113.0
32939.0,wind,3327.0
30433.0,wind,3516.0
27866.0,wind,3563.0
26016.0,wind,3498.0
24404.0,wind,3278.0
23358.0,wind,3406.0
22960.0,wind,3454.0
22982.0,wind,3427.0
23532.0,wind,3345.0
26108.0,wind,3355.0
29921.0,wind,3516.0
31866.0,wind,3634.0
32854.0,wind,3424.0
33276.0,wind,3237.0
33289.0,wind,3198.0
33257.0,wind,3311.0
32949.0,wind,3521.0
31998.0,wind,3675.0
31273.0,wind,3617.0
30847.0,wind,3368.0
31118.0,wind,3502.0
32775.0,wind,3758.0
33242.0,wind,4035.0
33216.0,wind,4280.0
31923.0,wind,4633.0
29806.0,wind,4956.0
27569.0,wind,5133.0
25937.0,wind,5060.0
24397.0,wind,5025.0
23080.0,wind,5049.0
22437.0,wind,4775.0
22104.0,wind,4633.0
22093.0,wind,4553.0
22639.0,wind,4624.0
23715.0,wind,4492.0
25125.0,wind,4629.0
27428.0,wind,4432.0
28889.0,wind,4174.0
29043.0,wind,4193.0
28886.0,wind,4229.0
28855.0,wind,4173.0
28263.0,wind,4111.0
27212.0,wind,3888.0
26411.0,wind,3665.0
26772.0,wind,3869.0
28662.0,wind,4337.0
29320.0,wind,4609.0
29312.0,wind,5026.0
28929.0,wind,5240.0
27546.0,wind,5389.0
25827.0,wind,5585.0
24070.0,wind,5676.0
22387.0,wind,5703.0
21197.0,wind,5950.0
20555.0,wind,6173.0
20214.0,wind,6326.0
20264.0,wind,6348.0
20547.0,wind,6409.0
21114.0,wind,6640.0
21738.0,wind,6942.0
23788.0,wind,7227.0
25899.0,wind,7060.0
26708.0,wind,7319.0
27131.0,wind,7655.0
27934.0,wind,7245.0
27806.0,wind,6785.0
26401.0,wind,7128.0
25479.0,wind,7642.0
25694.0,wind,7974.0
27770.0,wind,8303.0
28672.0,wind,8569.0
29621.0,wind,8515.0
29513.0,wind,8158.0
28085.0,wind,8135.0
25827.0,wind,7740.0
23691.0,wind,6982.0
22357.0,wind,6211.0
21526.0,wind,5352.0
21335.0,wind,4474.0
21449.0,wind,3860.0
22246.0,wind,3051.0
25342.0,wind,2597.0
29584.0,wind,2312.0
31976.0,wind,2083.0
33210.0,wind,1667.0
33871.0,wind,1399.0
34018.0,wind,1250.0
33997.0,wind,1393.0
33887.0,wind,1435.0
32924.0,wind,1511.0
32504.0,wind,1590.0
32148.0,wind,1560.0
32551.0,wind,1696.0
34134.0,wind,1855.0
34665.0,wind,2142.0
34975.0,wind,2338.0
33734.0,wind,2578.0
30904.0,wind,2699.0
27955.0,wind,2831.0
26023.0,wind,3103.0
24394.0,wind,3303.0
23399.0,wind,3554.0
23045.0,wind,3807.0
23056.0,wind,4122.0
23737.0,wind,4199.0
26251.0,wind,4371.0
30510.0,wind,4426.0
32806.0,wind,4696.0
33930.0,wind,4979.0
34512.0,wind,5431.0
34692.0,wind,5765.0
34935.0,wind,5824.0
34857.0,wind,5592.0
33646.0,wind,6081.0
32973.0,wind,6347.0
32757.0,wind,6745.0
33274.0,wind,7038.0
35049.0,wind,7074.0
35614.0,wind,7019.0
35967.0,wind,6957.0
34685.0,wind,7007.0
31881.0,wind,6967.0
28833.0,wind,6933.0
26735.0,wind,6917.0
25110.0,wind,6980.0
24150.0,wind,6911.0
23644.0,wind,7078.0
23482.0,wind,7133.0
24088.0,wind,6728.0
26628.0,wind,6445.0
30803.0,wind,6279.0
33309.0,wind,6274.0
34279.0,wind,6113.0
34843.0,wind,6259.0
34891.0,wind,6764.0
34845.0,wind,7242.0
34528.0,wind,7420.0
33408.0,wind,7113.0
32739.0,wind,6694.0
32395.0,wind,6112.0
32955.0,wind,5669.0
34996.0,wind,5680.0
35509.0,wind,5623.0
35911.0,wind,5597.0
34729.0,wind,6091.0
31966.0,wind,6101.0
28905.0,wind,6390.0
26761.0,wind,6351.0
24888.0,wind,6150.0
23863.0,wind,5906.0
23496.0,wind,5731.0
23374.0,wind,5730.0
24108.0,wind,5759.0
26755.0,wind,5794.0
31012.0,wind,5800.0
33263.0,wind,5514.0
34179.0,wind,5297.0
34783.0,wind,5093.0
34776.0,wind,5230.0
34795.0,wind,5442.0
34757.0,wind,5427.0
33773.0,wind,4994.0
33398.0,wind,4514.0
33291.0,wind,4591.0
33774.0,wind,5074.0
35411.0,wind,5139.0
35944.0,wind,5208.0
36022.0,wind,5494.0
34825.0,wind,5551.0
32249.0,wind,5392.0
29316.0,wind,5174.0
27247.0,wind,4862.0
25353.0,wind,4767.0
24058.0,wind,4310.0
23645.0,wind,3860.0
23622.0,wind,3717.0
24310.0,wind,3796.0
26793.0,wind,4108.0
31151.0,wind,4571.0
33392.0,wind,4732.0
34588.0,wind,4749.0
35171.0,wind,5412.0
35179.0,wind,5655.0
34984.0,wind,6029.0
34733.0,wind,6339.0
33455.0,wind,6865.0
32637.0,wind,6984.0
32181.0,wind,6572.0
32477.0,wind,6196.0
34428.0,wind,6217.0
34831.0,wind,6450.0
34821.0,wind,6476.0
33827.0,wind,6579.0
31689.0,wind,7109.0
29223.0,wind,7358.0
27189.0,wind,7244.0
25197.0,wind,6931.0
23798.0,wind,6534.0
23031.0,wind,6149.0
22603.0,wind,5853.0
22529.0,wind,5127.0
23137.0,wind,4658.0
24670.0,wind,4420.0
26313.0,wind,4183.0
29122.0,wind,3946.0
30824.0,wind,4043.0
